,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,14f,15f,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,mass
701,1.0,-1.0003502368927002,1.455175757408142,0.4569776356220244,-0.4874223172664641,-1.188210129737854,-1.0542207956314087,-0.13970127701759338,0.2549882233142852,-0.7012231349945068,0.7542607188224792,0.4039988219738007,-1.106277585029602,0.6406560540199281,0.8606486320495604,0.13289219141006467,-0.7478702664375306,1.268628478050232,-0.8154401183128357,0.12400834262371065,2.0114071369171143,-1.1208478212356567,-0.5736824870109559,2.496356248855591,2.640448570251465,-0.3259730041027069,1.3516608476638794,0.6575160026550292,750.0
703,0.0,0.4764763414859772,0.09200412034988402,-0.7772812247276306,-0.7597054839134216,-1.072546362876892,1.5746254920959473,0.09292903542518616,0.8829344511032104,1.2375667095184328,0.7542607188224792,0.4481821954250336,0.6722379326820374,-1.011713624000549,0.8606486320495604,-0.18451111018657682,-2.393194437026977,0.2743085324764252,-0.8154401183128357,-0.11203493922948835,0.9298942685127258,0.8257490992546082,-0.5736824870109559,-0.5800739526748657,-0.33389899134635925,-0.3704840540885925,-1.1278246641159055,0.8888668417930604,750.0
708,0.0,-0.4993064403533935,-0.972547173500061,0.22559985518455505,-0.5681908130645752,1.3598901033401487,-1.0542207956314087,-1.4561790227890012,-0.20971211791038516,-0.09570515155792236,0.7542607188224792,-1.2394853830337524,0.2209636718034744,-1.529049515724182,-1.1619147062301634,-1.0340536832809448,0.17180468142032626,0.9997121691703796,1.226331114768982,-0.593531370162964,1.271013855934143,-0.9768792986869812,-0.5736824870109559,-0.2893324494361877,-0.2122158110141754,-0.3650408685207367,-1.274397850036621,-1.4881410598754883,750.0
711,0.0,-0.905593991279602,0.6879804730415345,1.3607107400894163,0.06877347081899643,0.932348906993866,1.5746254920959473,-1.4196739196777344,-0.4168617129325866,-0.8945415019989011,-1.325801372528076,-0.9865805506706238,0.09742526710033417,-0.2368285059928894,-1.1619147062301634,-0.33778417110443115,-0.2049211263656616,1.3708845376968384,1.226331114768982,0.5194424390792847,1.2305152416229248,-0.9561303853988646,-0.5736824870109559,-0.2344186305999756,-0.2671623229980469,-0.34667351841926575,-0.590383231639862,-1.0268037319183347,750.0
713,0.0,-0.5000220537185669,0.0018849938642233606,1.189115524291992,-0.5846355557441713,-1.2235559225082395,0.8504884839057921,-0.6055186390876769,-1.2807929515838623,1.2168331146240232,0.7542607188224792,-0.6616494059562683,-0.504834771156311,-0.2585124969482422,-1.1619147062301634,-0.06697682291269302,-0.15285709500312802,1.6489053964614866,-0.8154401183128357,0.7330420613288878,0.22035197913646695,0.06974387168884276,1.7431232929229734,-0.4966915845870972,-0.4250304400920868,-0.3548109531402588,-0.6708098649978638,-1.0019118785858152,750.0
722,0.0,-0.6100805401802063,-0.28746470808982844,-1.4419586658477785,1.576837182044983,-1.5664842128753662,-1.0542207956314087,0.6149713993072509,-1.3903406858444212,0.22037065029144287,0.7542607188224792,-1.5627062320709229,-0.8294098377227782,-0.1959465444087982,0.8606486320495604,-1.4280836582183836,0.4963331818580627,1.0989463329315183,-0.8154401183128357,-1.056747794151306,1.5892826318740845,-0.22931699454784396,-0.5736824870109559,-0.3206466436386108,-0.06850230693817139,-0.24302595853805534,1.3861930370330808,0.42019662261009216,750.0
729,1.0,-0.2783083319664001,-1.4215143918991089,-0.6709881424903869,1.082366466522217,-1.0494675636291506,-0.005983562208712101,-0.6938855051994324,0.3647244274616242,0.9231371283531188,0.7542607188224792,-0.4296232461929321,-0.8320814371109007,-1.2847856283187866,-1.1619147062301634,-0.053212035447359085,-0.2753782272338867,0.5462629199028015,1.226331114768982,-0.4651256501674652,-0.9692740440368652,1.1019470691680908,-0.5736824870109559,0.06503275036811829,-0.060609165579080575,-0.2529850900173187,1.268416404724121,-0.110935777425766,750.0
735,0.0,-0.6645328402519226,-0.563547432422638,-0.659767210483551,-0.7179749608039857,-0.3286527991294861,-1.0542207956314087,-1.260106682777405,1.9498860836029053,-1.2921321392059326,0.7542607188224792,-1.122801661491394,1.3723751306533811,1.5564681291580198,-1.1619147062301634,-0.6552149653434753,-0.05418546870350838,0.4534549117088317,1.226331114768982,-1.3640224933624268,0.42760017514228815,1.2640618085861208,-0.5736824870109559,-1.3200118541717527,-0.8392392992973327,-0.36166554689407354,1.2432880401611328,-0.15021631121635437,750.0
741,1.0,0.656992495059967,-0.692656397819519,-1.6778579950332642,0.43264067173004156,-1.5397005081176756,-1.0542207956314087,0.6665434241294861,-0.5224955081939697,-0.2697230875492096,0.7542607188224792,0.0450432114303112,-0.7153539061546326,1.2971522808074951,0.8606486320495604,0.8739665150642395,-0.22018852829933167,0.0910969004034996,-0.8154401183128357,1.2746453285217283,0.6383695602416992,1.4636162519454956,-0.5736824870109559,1.5336799621582031,1.5382508039474487,-0.21923732757568357,0.9955102801322936,0.2477909922599792,750.0
745,1.0,-1.7386909723281858,1.3889845609664917,-0.16711318492889404,1.538268804550171,-0.2670910954475403,-0.005983562208712101,0.4691214561462401,0.8623690605163574,1.5275801420211792,0.7542607188224792,-0.9895540475845338,-0.1794295459985733,-1.714710712432861,0.8606486320495604,-0.4563997983932495,0.7961002588272095,0.38561064004898077,-0.8154401183128357,0.05324335396289825,0.15378634631633759,1.3849656581878662,-0.5736824870109559,-0.6124935746192932,-0.28686437010765076,-0.31203132867813116,1.2632869482040403,0.4811111688613892,750.0
750,0.0,0.8529223203659058,1.059589385986328,0.8910571336746214,-0.361829549074173,1.5812827348709109,-1.0542207956314087,0.01737123727798462,-1.5889333486557005,0.2003811299800873,-1.325801372528076,0.4852332472801208,-1.1615486145019531,-1.3729296922683714,0.8606486320495604,0.08731884509325027,-1.2413454055786133,-0.85292387008667,1.226331114768982,0.4088900685310364,-0.4242684841156006,-1.4875292778015134,-0.5736824870109559,1.674839973449707,1.21441912651062,0.2337123602628708,1.2636116743087769,0.6162552833557129,750.0
755,1.0,-0.574190080165863,-0.7592062354087828,-0.7074796557426452,0.984104037284851,-1.2751330137252808,-1.0542207956314087,-0.5061839818954467,1.0289864540100095,0.6051186323165894,0.7542607188224792,-1.2341237068176267,0.17994321882724762,-0.2490684390068054,-1.1619147062301634,-0.5813552737236023,-1.0561959743499756,1.5208193063735962,1.226331114768982,0.11243044584989549,0.19188500940799716,0.6547733545303345,-0.5736824870109559,-0.3720705211162567,-0.4947946667671204,-0.34979721903800964,-0.6780937314033508,-0.3870842158794403,750.0
758,1.0,0.337055116891861,0.5737589001655579,0.7392792105674743,-1.05927312374115,0.11588916182518003,1.5746254920959473,0.5453898906707764,0.4177615344524384,-1.3108482360839844,0.7542607188224792,0.4822328090667725,0.22490082681179047,-0.12744754552841184,0.8606486320495604,1.3669704198837278,0.04038429632782936,0.26257362961769104,-0.8154401183128357,1.4281551837921143,-0.7807546257972717,1.0419940948486328,-0.5736824870109559,0.7761184573173523,0.3951283991336823,-0.3867042064666748,0.4537945687770844,0.0204177163541317,750.0
759,0.0,-1.1117321252822878,1.529863357543945,1.4918221235275266,0.5145765542984009,-1.222789645195007,2.201901197433472,-0.7937311530113219,1.1245316267013548,0.05088502913713455,0.7542607188224792,-0.5791717767715455,0.09790060669183731,0.6116110086441039,-1.1619147062301634,-0.01831672340631485,1.0629050731658936,-0.4809330999851226,-0.8154401183128357,0.7077866196632385,-1.7331343889236452,1.5683367252349851,-0.5736824870109559,-1.4307308197021487,-0.1951408088207245,-0.3547152280807495,-0.1478685438632965,0.2562083899974823,750.0
762,0.0,0.005032362416386604,0.9911273717880248,1.1190603971481323,-0.12308520823717117,1.6515003442764282,0.8504884839057921,-1.2673524618148801,0.39995625615119934,0.3468470573425293,0.7542607188224792,-0.8133507966995238,-0.24982030689716336,-0.6371881365776063,0.8606486320495604,-0.8612551093101501,0.307957261800766,-0.8318804502487182,-0.8154401183128357,-0.9399275183677672,-1.0351718664169312,-0.9982126355171203,-0.5736824870109559,-0.40307071805000316,-0.3257982134819031,-0.29677948355674744,-0.2838464975357056,-1.2517273426055908,750.0
774,1.0,-1.3066486120224,0.637429654598236,-1.1637010574340818,0.7606911659240722,1.0854977369308472,-0.005983562208712101,-0.10075446218252182,-0.10717303305864335,1.0340386629104614,0.7542607188224792,0.482040286064148,-0.21105858683586118,-0.9635588526725768,0.8606486320495604,1.260351061820984,2.1520621776580806,0.2174046039581299,-0.8154401183128357,1.67648446559906,-0.6496900916099548,-1.0015816688537598,-0.5736824870109559,-0.37068381905555725,-0.36870408058166493,0.9077046513557434,-0.4301312565803527,0.8994287252426147,750.0
775,0.0,-0.5946158170700073,0.7499889135360717,-0.8574048876762391,-0.41011393070220953,1.1987910270690916,-0.005983562208712101,-0.19747348129749295,1.0285451412200928,-1.2523791790008545,0.7542607188224792,-0.18312841653823847,-1.4691650867462156,0.04554623365402222,0.8606486320495604,0.06861355155706406,-0.8927374482154847,0.44181922078132635,-0.8154401183128357,0.1756369918584824,-0.247845396399498,-0.2411961853504181,-0.5736824870109559,-0.6858224272727967,-0.0979488492012024,-0.09987016022205353,-0.6532742381095886,-0.007397042587399481,750.0
776,0.0,0.4770768582820893,-0.6676936745643616,-1.667883276939392,0.38827583193779,-1.6990628242492674,0.8504884839057921,-0.6621801853179932,-0.7339672446250916,0.1881663501262665,-1.325801372528076,-0.39712017774581915,-0.3556584417819977,-0.42105171084404,0.8606486320495604,-0.8257144093513487,-0.6464070081710817,-1.0951002836227417,1.226331114768982,-0.4131321609020233,0.688664972782135,1.0043891668319704,-0.5736824870109559,-0.7227960824966431,-0.4764055013656616,-0.3147802948951721,-0.9829044342041016,-0.8088357448577882,750.0
783,1.0,0.372279018163681,0.33631899952888483,1.3237395286560056,1.1015700101852417,1.7174670696258545,-1.0542207956314087,0.41724818944931036,0.14768290519714355,-0.32225757837295527,-1.325801372528076,-0.6372984647750854,0.4979173243045807,0.24807488918304446,0.8606486320495604,-0.5552856922149658,-0.7055431604385376,1.28312087059021,1.226331114768982,-1.548547625541687,-0.05709278956055641,-0.7480129003524781,-0.5736824870109559,-0.8885285258293152,-0.5580027103424072,-0.10765473544597624,-0.4945604503154755,-0.3431624472141266,750.0
786,1.0,0.034128874540328966,0.19796825945377347,0.3017253875732422,-1.680608034133911,-0.420860230922699,0.8504884839057921,0.42095872759819036,-0.5756475925445556,0.3325825929641724,0.7542607188224792,-0.03226485848426819,-0.303629755973816,-1.6409788131713867,-1.1619147062301634,0.33354213833808893,2.280103206634521,-0.7485998868942259,-0.8154401183128357,0.7017719745635986,0.7932227849960326,-1.5586369037628172,1.7431232929229734,0.5843957662582397,-0.1866260766983032,-0.34082552790641785,-0.7057491540908813,0.6752663850784302,750.0
789,0.0,0.5325872302055359,-1.1153277158737183,-0.9325549602508546,-0.4700452089309692,-0.95656818151474,-1.0542207956314087,-1.2883498668670654,-1.804636120796204,0.5273072719573975,0.7542607188224792,-0.8094497323036196,-0.553042471408844,1.02370548248291,-1.1619147062301634,-1.3592814207077026,-0.08638060837984084,0.015689095482230183,-0.8154401183128357,-1.0757629871368408,-0.1915147304534912,1.4871827363967898,1.7431232929229734,-0.1934104710817337,-0.25074106454849243,-0.34074074029922485,-1.0118190050125122,-1.201949954032898,750.0
792,0.0,-0.7930442094802856,1.2010926008224487,-0.8198822140693665,-1.0282269716262815,0.014707246795296669,-1.0542207956314087,-0.8804613947868347,1.1746118068695068,1.4515748023986816,0.7542607188224792,-1.213528037071228,-0.3898636698722839,-1.0737183094024658,-1.1619147062301634,-0.5410086512565613,0.5497642159461975,0.22119033336639404,1.226331114768982,-1.265882730484009,-0.11940142512321472,-0.01775265857577324,-0.5736824870109559,-0.7202988266944884,-1.0865964889526367,-0.3902217447757721,-0.4206277430057526,-1.4249781370162964,750.0
795,1.0,0.6536504030227661,-1.3209501504898071,-0.6256852746009827,0.2765693962574005,-0.9836661219596864,-1.0542207956314087,0.5703081488609313,-0.8093056082725524,0.7536838054656984,-1.325801372528076,0.659252643585205,-1.3829884529113767,-1.2040792703628542,0.8606486320495604,0.06145157665014268,-0.12571126222610474,1.2818799018859863,1.226331114768982,-0.4296305775642395,-0.760044276714325,0.3511359393596649,-0.5736824870109559,-0.4725964665412903,-0.08807037025690079,-0.2532230317592621,-0.5092853307723999,-0.08897851407527924,750.0
798,1.0,-1.5642820596694949,-0.4344034790992736,0.8453462123870848,1.264758110046387,1.5897678136825562,-0.005983562208712101,0.649206519126892,-0.6126170754432678,-0.14101728796958926,0.7542607188224792,-0.36727574467659,-1.3718596696853633,1.6210365295410156,0.8606486320495604,-0.6306636333465576,0.17664188146591187,0.15673476457595825,-0.8154401183128357,-1.6314513683319092,-1.7386720180511477,-1.531320929527283,-0.5736824870109559,-0.6178923845291137,0.019747579470276836,-0.3424475491046905,-0.2423873692750931,-0.1266544908285141,750.0
806,1.0,0.2834038436412811,1.336389183998108,-0.0877697169780731,0.24746479094028476,0.2299998998641968,0.8504884839057921,0.243466392159462,-0.2260647416114807,-1.4524617195129397,0.7542607188224792,0.20250722765922546,1.35281503200531,0.5870153307914734,0.8606486320495604,-0.2168049067258835,0.6727282404899597,-1.100669980049133,-0.8154401183128357,0.3660300374031066,1.7310428619384766,0.02843080647289753,-0.5736824870109559,-0.10640306770801544,-0.10711196064949036,-0.30119967460632324,0.9044129252433776,0.0760643854737282,750.0
808,1.0,1.0957094430923462,0.2506866157054901,1.5685603618621826,0.8088490962982177,-1.7305328845977783,-0.005983562208712101,-0.31862846016883845,0.18657949566841123,-0.23157431185245514,-1.325801372528076,0.19095173478126526,0.57029789686203,0.03591009229421616,0.8606486320495604,-0.07816758751869203,0.800108551979065,-0.4589692354202271,-0.8154401183128357,0.13079939782619474,-0.8718612790107726,0.9667180776596068,-0.5736824870109559,-0.09245869517326355,-0.09410542994737625,-0.4581549167633057,0.6396347880363464,-0.1408715844154358,750.0
821,1.0,-0.7288166284561157,0.02984393015503883,-0.03656929731369018,1.0974693298339842,0.4834525287151338,-1.0542207956314087,-0.6933287382125854,-0.2224459499120712,-1.3756405115127563,-1.325801372528076,-0.12271593511104585,-0.2315163314342499,1.5405231714248655,0.8606486320495604,-0.7108195424079895,-0.8864065408706665,-0.13427723944187164,1.226331114768982,-0.6430979967117308,0.7170315384864808,-1.4042415618896484,-0.5736824870109559,-0.33307185769081116,-0.7297400832176207,-0.32761144638061523,-0.8507865071296691,-0.7391850352287292,750.0
823,1.0,0.7855855822563172,-0.2459135055541992,-0.869530141353607,0.3639102578163146,-0.4731617569923401,-0.005983562208712101,0.9050018191337584,0.2895599007606506,1.2935881614685059,0.7542607188224792,0.22008155286312103,0.15510767698287964,0.8185486793518066,-1.1619147062301634,0.5283522009849548,0.39665946364402765,-0.2597924768924713,1.226331114768982,0.977985143661499,-1.2180622816085815,-0.5194276571273804,-0.5736824870109559,-1.1934423446655271,0.8135799169540404,-0.3648329675197601,1.1202563047409055,0.3018258810043335,750.0
837,1.0,-0.9836338758468628,-0.604918897151947,0.49892857670784,0.7810791730880737,-0.3156915307044983,-0.005983562208712101,1.5391821861267088,0.11321882158517838,1.204137086868286,-1.325801372528076,0.9083310961723328,-0.30688598752021784,-1.1120150089263916,0.8606486320495604,1.7181507349014282,-1.065013766288757,-0.15225352346897122,1.226331114768982,1.905781984329224,-0.5135776996612548,-0.6378336548805236,-0.5736824870109559,3.0703966617584233,3.6569511890411377,0.01899918168783188,-0.68969589471817,0.8231530785560608,750.0
839,1.0,0.5115399956703186,0.16262176632881165,-0.4280475676059722,0.20371234416961667,-0.16910625994205475,-1.0542207956314087,0.7940359711647034,-1.1507791280746462,1.6474180221557615,0.7542607188224792,1.2001684904098513,-1.7734941244125366,0.2033075839281082,-1.1619147062301634,0.0592992901802063,0.19467407464981082,-1.1768974065780637,-0.8154401183128357,-0.1935878098011017,-0.9021744132041932,0.9602447152137756,1.7431232929229734,2.786301374435425,2.3902502059936523,-0.44630298018455516,1.5455591678619387,0.84735506772995,750.0
843,1.0,-0.19700622558593753,0.9873522520065308,1.5495425462722778,0.08612877875566481,1.12384295463562,0.8504884839057921,-0.5009183883666992,1.2545821666717527,-1.1440465450286863,0.7542607188224792,-0.6675499677658081,0.0024667656980454917,0.33138200640678406,0.8606486320495604,-1.3137905597686768,0.5192050337791443,-0.7550904750823973,-0.8154401183128357,-1.2609968185424805,0.69365656375885,0.789616346359253,-0.5736824870109559,-0.8371580243110656,-0.6453765034675598,-0.3497479557991028,-0.5463043451309203,-1.132631540298462,750.0
844,1.0,-1.5948055982589722,-1.3787682056427002,-1.5045864582061768,-0.2631159722805024,0.9420578479766846,0.8504884839057921,0.7243742942810057,-0.07071510702371596,1.4059120416641233,0.7542607188224792,1.257535696029663,0.39779368042945856,-0.5370207428932189,-1.1619147062301634,1.050957441329956,0.21729072928428647,-0.16260376572608948,1.226331114768982,-0.5591710805892944,-0.7362965941429138,-0.13561999797821048,-0.5736824870109559,-0.8187774419784548,-0.5296948552131654,-0.30103829503059387,-0.5030995607376099,-0.021760417148470882,750.0
846,1.0,-0.8814140558242797,1.1751780509948728,-1.1961233615875246,0.5223604440689087,-0.1752425730228424,-0.005983562208712101,0.814848005771637,0.2898724675178528,1.1640697717666626,0.7542607188224792,1.4463305473327637,-0.4742543697357178,-1.379992485046387,-1.1619147062301634,2.1352767944335938,0.7865567207336425,-0.44310009479522716,1.226331114768982,2.506335973739624,1.6071738004684446,0.3367815613746643,-0.5736824870109559,2.528196096420288,2.706289052963257,0.5754268765449524,0.8570359945297242,1.1546818017959593,750.0
849,0.0,-0.06434005498886108,0.85960853099823,-0.04055149480700492,-0.3080832660198212,-0.5072020888328552,1.5746254920959473,-0.9274705052375793,1.845514774322509,-1.3142606019973755,0.7542607188224792,-0.7880290150642395,0.977254807949066,-1.2717958688735962,-1.1619147062301634,-0.33925125002861023,0.10506893694400787,0.9312050938606262,1.226331114768982,0.37612840533256525,1.2975159883499143,1.396379470825195,-0.5736824870109559,-0.3995704352855681,-0.29301196336746216,-0.30148413777351374,-0.3812145590782166,-1.0272363424301147,750.0
850,1.0,0.4332953691482544,1.8897429704666135,-0.9700003862380978,1.2180590629577637,-0.905603051185608,1.5746254920959473,0.3784494996070861,1.053847312927246,0.76153963804245,-1.325801372528076,-0.3470591008663177,1.3341832160949707,0.26983386278152466,0.8606486320495604,-0.20993483066558843,1.0720641613006592,-0.5882427096366881,1.226331114768982,-0.5893335342407227,-0.10940837115049361,-0.6886554956436157,-0.5736824870109559,-1.2543107271194458,-0.3191817402839661,-0.3587388098239898,-0.4304873049259186,0.1480753868818283,750.0
851,1.0,-1.061225652694702,-0.15276981890201569,-0.788689613342285,1.6274507045745847,-0.33472296595573425,-0.005983562208712101,0.09495426714420319,1.0493789911270142,1.465478181838989,-1.325801372528076,0.1914950460195541,0.8369060754776001,0.908506691455841,0.8606486320495604,-0.6876713037490844,0.38341653347015375,1.6591349840164187,-0.8154401183128357,-0.9384052753448486,-0.27431631088256836,-1.2778513431549072,1.7431232929229734,-0.4141367673873901,-0.4249647855758666,-0.34928843379020685,0.7068786025047302,-0.10811582952737807,750.0
859,1.0,1.3987795114517214,1.0993552207946775,-0.6361563205718994,-1.8781696557998655,-0.5680724382400513,0.8504884839057921,-0.21494634449481964,0.15075375139713287,1.2819890975952148,0.7542607188224792,-0.12091387808322905,0.8545413017272948,-0.044993478804826736,0.8606486320495604,0.004439154174178839,0.20314486324787134,0.7410142421722413,-0.8154401183128357,0.5941042900085449,-0.5186119079589844,-1.5727746486663818,-0.5736824870109559,-0.8819993734359741,-0.3656497299671173,-0.368985116481781,-0.6507590413093567,-0.32220748066902155,750.0
861,1.0,1.924429535865784,0.912576675415039,-0.41848024725913996,-0.11782433092594145,0.21319422125816345,-0.005983562208712101,-0.5137439370155334,-0.6707127690315247,1.1337933540344238,-1.325801372528076,0.08646517992019652,0.09664633870124814,1.3667767047882082,0.8606486320495604,0.8029229640960692,0.07086748629808425,-1.42505145072937,-0.8154401183128357,0.08138602226972581,-0.1174548491835594,-0.1953247487545013,1.7431232929229734,-1.0415072441101074,-0.3205642402172089,2.6307795047760005,0.859735131263733,0.10408502072095872,750.0
863,0.0,-0.2418569177389145,-0.144233837723732,0.038660291582345956,-0.5918716788291931,0.5914826393127443,-1.0542207956314087,-0.534588098526001,-0.4633489549160004,-1.0863548517227173,0.7542607188224792,-0.6315202713012695,-0.4439429044723511,0.4796876013278961,0.8606486320495604,-1.1288279294967651,-0.9383381605148317,1.637942671775818,-0.8154401183128357,-1.1999211311340334,0.4541380405426025,1.4458118677139282,-0.5736824870109559,-0.6140118837356567,-0.6958031058311462,-0.3387439846992493,-0.9299288392066956,-1.1640282869338987,750.0
865,1.0,-1.388309955596924,-1.4789445400238035,-1.4864951372146606,0.012325252406299112,-0.9366871714591982,0.8504884839057921,0.33056947588920593,0.7079641819000244,1.3657732009887695,0.7542607188224792,0.7044043540954589,-0.3743137121200562,-0.55078786611557,0.8606486320495604,0.5901535153388977,0.3102588355541229,0.17178338766098022,-0.8154401183128357,1.2888283729553225,-0.7285255193710326,0.5062806606292723,-0.5736824870109559,-0.3806212246417999,-0.5331725478172302,-0.3679867386817932,-0.6850631833076477,0.0004514796601142733,750.0
873,1.0,1.3808840513229368,0.002138651441782713,0.7826632261276244,-1.4224848747253416,0.6062528491020202,-1.0542207956314087,0.33409038186073303,-0.8547804951667786,-0.9035935401916506,0.7542607188224792,0.5364927053451539,-0.20024205744266513,1.2903817892074585,-1.1619147062301634,0.5818570852279663,-0.6266153454780579,-0.53881698846817,1.226331114768982,-1.4449496269226074,-0.8865652680397033,-0.19763123989105222,-0.5736824870109559,0.6151680350303649,0.9044219851493835,-0.3826970160007476,0.9396029114723202,-0.1888846457004547,750.0
876,0.0,-0.3259205222129822,0.6839320063591003,0.6267884969711304,0.9123525023460388,1.2303602695465088,0.8504884839057921,-0.9210848808288574,-0.2513816058635712,-0.9920634031295777,0.7542607188224792,-0.4046604335308074,-0.436368763446808,-0.4019430875778198,-1.1619147062301634,-0.14083415269851682,1.0899760723114011,0.3120301961898804,1.226331114768982,0.14020222425460815,1.3511135578155518,-1.2055803537368777,-0.5736824870109559,0.14590324461460114,-0.6620013713836669,0.2461961358785629,0.26592412590980524,-0.43963372707366943,750.0
885,1.0,0.787857413291931,-0.9747989773750306,-1.2547755241394043,0.040774937719106674,-1.3482396602630615,-1.0542207956314087,0.23639881610870364,0.3217125833034516,0.6327764987945556,0.7542607188224792,0.005639477167278529,-1.2939666509628298,-1.64180588722229,0.8606486320495604,0.1459878981113434,1.2134822607040403,-0.20217716693878174,-0.8154401183128357,-0.021832061931490898,0.2512317895889282,0.06173821538686751,-0.5736824870109559,-0.29742294549942017,0.6630704402923584,-0.33803829550743103,-1.038093328475952,0.4917886555194856,750.0
887,0.0,0.11811234802007678,0.4972254931926726,0.621721088886261,-0.35521301627159113,0.2356527149677277,-1.0542207956314087,-0.6892561316490173,-0.6147207021713257,-1.4979261159896853,0.7542607188224792,-1.6812126636505127,0.5078031420707703,1.5863181352615359,-1.1619147062301634,-1.4781378507614136,-1.206570029258728,-0.1332658678293228,1.226331114768982,-0.8153091073036196,-0.1966485530138016,-0.242359071969986,-0.5736824870109559,-0.288968563079834,-0.5454570651054382,-0.3931156694889069,-0.7858511209487916,-1.2959136962890625,750.0
889,0.0,-0.055454760789871216,1.1266415119171143,-0.17447435855865479,-0.2790846824645996,-0.10400944203138353,-1.0542207956314087,-0.31448996067047114,1.1005074977874754,1.1857572793960574,-1.325801372528076,0.12189852446317673,0.6387630701065063,-0.7009680867195128,0.8606486320495604,0.2898860573768616,0.6060112118721009,-1.4861636161804197,-0.8154401183128357,0.233482763171196,0.12519691884517667,0.6048503518104553,1.7431232929229734,0.8626252412796019,0.3901704251766205,-0.3995955288410186,-0.2952246367931366,-0.5672011375427246,750.0
891,1.0,0.5616810917854309,-0.369328647851944,1.3761388063430786,-0.1028258502483368,-1.5335862636566164,-1.0542207956314087,0.3393173515796661,0.25926530361175537,-0.3190253973007202,0.7542607188224792,0.3612218499183655,-0.9917715191841124,1.5682119131088257,0.8606486320495604,0.02468639798462391,1.095071792602539,0.20298354327678683,-0.8154401183128357,-0.18361206352710724,-0.19110852479934687,0.20923456549644473,-0.5736824870109559,0.11536239087581635,0.3224705457687378,-0.3724124133586884,-0.9668063521385192,0.026017868891358372,750.0
896,0.0,0.2517018616199493,0.3070627748966217,1.6521577835083008,-0.1109333485364914,1.280878782272339,0.8504884839057921,-1.3438806533813477,-0.6574870347976685,-0.3262962698936462,-1.325801372528076,-0.866351902484894,-0.0514608696103096,-0.5179749131202697,-1.1619147062301634,-0.9196995496749876,1.4456139802932737,-0.4079427123069763,-0.8154401183128357,-0.20127089321613312,-0.256028026342392,1.650163412094116,1.7431232929229734,-1.0571552515029907,-0.7568610310554504,-0.4425747990608215,-0.4448113739490509,-0.9383580088615416,750.0
897,1.0,-0.6315689682960511,-0.3093430399894714,-1.2276467084884644,0.5500674247741699,-0.5701454281806945,-1.0542207956314087,-0.4859638214111328,0.8985377550125121,1.0744587182998655,-1.325801372528076,-0.18108080327510834,1.5696576833724976,-1.3821371793746946,0.8606486320495604,0.361202508211136,0.3332785665988922,0.9213175177574155,-0.8154401183128357,-0.21938252449035645,-0.655919313430786,-0.1783512383699417,1.7431232929229734,-0.6133838891983032,0.5523065924644471,-0.3733615577220917,0.25359886884689326,-0.3696182668209076,750.0
900,1.0,-0.5633105635643005,0.25915732979774475,1.084807515144348,-0.652527391910553,-0.8573119640350341,2.7551977634429927,0.5106681585311889,0.8069478869438171,-0.7980118989944458,-1.325801372528076,1.2663191556930542,0.6401136517524719,1.6894258260726929,0.8606486320495604,0.5624931454658508,0.4621810615062714,0.6279001235961914,-0.8154401183128357,1.240469455718994,0.7989127039909362,0.1580251008272171,-0.5736824870109559,0.69573575258255,-0.3165774941444397,-0.3537797629833221,-0.43676429986953735,-0.2231076955795288,750.0
905,1.0,0.6608814001083374,1.0827317237854004,-1.6046488285064697,-0.907120883464813,1.2295663356781004,-1.0542207956314087,0.9397185444831848,1.9852006435394287,0.2639142572879791,0.7542607188224792,1.2729930877685545,1.598394751548767,-1.2857062816619873,0.8606486320495604,0.6110290884971619,0.9955889582633972,0.2366056740283966,-0.8154401183128357,1.2722651958465576,1.642979025840759,-1.6182589530944824,-0.5736824870109559,1.4017606973648071,1.7481704950332642,-0.37562087178230286,0.8997794389724731,0.25057572126388544,750.0
908,0.0,-1.0733627080917358,1.288912296295166,-1.3862234354019165,-0.0900671109557152,-0.38844358921051036,-1.0542207956314087,-0.6294629573822021,0.6798155307769775,0.21981328725814814,0.7542607188224792,-0.5218616724014282,0.4657470285892487,-1.2881321907043457,-1.1619147062301634,-0.033406436443328864,-0.14249108731746674,1.0373820066452026,1.226331114768982,-1.1410361528396606,-0.6070166826248169,-1.1793837547302246,-0.5736824870109559,-0.5477937459945679,-0.3981559872627258,-0.318924218416214,-0.17613545060157776,-0.691302001476288,750.0
909,0.0,0.7711406946182252,0.5465832352638245,-1.4996185302734375,-0.2388608455657959,1.2147189378738403,0.8504884839057921,-1.0019419193267822,-0.6708065867424012,0.01476751361042261,0.7542607188224792,-0.51188063621521,0.09378910809755325,0.2661761939525604,0.8606486320495604,0.2204024791717529,-0.4175878763198853,-1.3734685182571411,-0.8154401183128357,0.08632464706897736,0.6021048426628113,-0.06716959923505783,-0.5736824870109559,-0.062019351869821535,-0.6280348896980285,0.7705527544021606,0.27343514561653137,-0.7709845900535583,750.0
